t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,volts,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
113.029,1,0.399,6.29,-1.87,4,41.2,20.19,0.1299,-0.0217,0.092,-0.018,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.0737
113.04,1,0.399,6.29,-1.87,4,41.2,20.19,0.1299,-0.0217,0.092,-0.018,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.0737
113.04,1,0.399,6.29,-1.87,4,41.2,20.19,0.1299,-0.0217,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.0737
113.041,1,0.399,6.29,-1.87,4,41.2,20.19,0.1299,-0.0217,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.043,1,0.399,6.29,-1.87,4,41.2,20.19,0.1299,-0.0217,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.043,1,0.399,6.29,-1.87,4,41.2,20.19,0.1299,-0.0217,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.047,1,0.474,6.29,-1.41,5,41.2,19.93,0.1299,-0.0217,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.051,1,0.474,6.29,-1.41,5,41.2,19.93,0.1299,-0.0216,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.066,1,0.474,6.29,-1.41,5,41.2,19.93,0.1366,-0.029,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.071,1,0.474,6.29,-1.41,5,41.2,19.93,0.1366,-0.029,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.086,1,0.474,6.29,-1.41,5,41.2,19.93,0.1411,-0.0281,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.101,1,0.474,6.29,-1.41,5,41.2,19.93,0.1411,-0.0281,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.108,1,0.474,6.29,-1.41,5,41.2,19.93,0.1411,-0.0281,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.123,1,0.404,5.77,-1.41,4,41.2,20.19,0.1411,-0.0281,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.128,1,0.404,5.77,-1.41,4,41.2,20.19,0.1306,-0.0234,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.135,1,0.404,5.77,-1.41,4,41.2,20.19,0.1306,-0.0234,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.146,1,0.404,5.77,-1.41,4,41.2,20.19,0.1306,-0.0237,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.166,1,0.404,5.77,-1.41,4,41.2,20.19,0.1306,-0.0237,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.171,1,0.404,5.77,-1.41,4,41.2,20.19,0.1306,-0.024,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.189,1,0.43,5.77,-1.95,5,40.7,19.93,0.1306,-0.024,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.189,1,0.43,5.77,-1.95,5,40.7,19.93,0.1183,-0.0171,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.203,1,0.43,5.77,-1.95,5,40.7,19.93,0.1183,-0.0171,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.211,1,0.43,5.77,-1.95,5,40.7,19.93,0.1149,-0.0172,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.216,1,0.448,5.77,-2.07,5,40.8,19.93,0.1149,-0.0172,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.226,1,0.448,5.77,-2.07,5,40.8,19.93,0.1035,-0.0152,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.234,1,0.448,5.77,-2.07,5,40.8,19.93,0.1035,-0.0152,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.239,1,0.448,5.77,-2.07,5,40.8,19.93,0.1035,-0.0152,0.111,0.0,0.223,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.24,1,0.448,5.77,-2.07,5,40.8,19.93,0.1035,-0.0152,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0738,0.1475,0.0738,0.1475
113.241,1,0.448,5.77,-2.07,5,40.8,19.93,0.1035,-0.0152,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.241,1,0.448,5.77,-2.07,5,40.8,19.93,0.1035,-0.0152,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.246,1,0.448,5.77,-2.07,5,40.8,19.93,0.1029,-0.0153,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.269,1,0.448,5.77,-2.07,5,40.8,19.93,0.1029,-0.0153,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.27,1,0.448,5.77,-2.07,5,40.8,19.93,0.1029,-0.0154,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.274,1,0.448,5.77,-2.07,5,40.8,19.93,0.1029,-0.0154,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.285,1,0.406,6.03,-1.64,4,41.2,19.93,0.1029,-0.0154,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.289,1,0.406,6.03,-1.64,4,41.2,19.93,0.1029,-0.0155,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.301,1,0.406,6.03,-1.64,4,41.2,19.93,0.1029,-0.0155,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.306,1,0.406,6.03,-1.64,4,41.2,19.93,0.1095,-0.0264,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.328,1,0.406,6.03,-1.64,4,41.2,19.93,0.1095,-0.0264,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.334,1,0.406,6.03,-1.64,4,41.2,19.93,0.1166,-0.0262,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.338,1,0.406,6.03,-1.64,4,41.2,19.93,0.1166,-0.0262,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.348,1,0.406,6.03,-1.64,4,41.2,19.93,0.1235,-0.0252,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.357,1,0.399,5.77,-1.91,4,39.6,19.93,0.1235,-0.0252,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.366,1,0.399,5.77,-1.91,4,39.6,19.93,0.1298,-0.0154,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.37,1,0.399,5.77,-1.91,4,39.6,19.93,0.1298,-0.0154,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.383,1,0.424,5.77,-2.07,5,40.2,19.93,0.1298,-0.0154,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.386,1,0.424,5.77,-2.07,5,40.2,19.93,0.118,-0.0153,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.404,1,0.424,5.77,-2.07,5,40.2,19.93,0.118,-0.0153,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.406,1,0.424,5.77,-2.07,5,40.2,19.93,0.1111,-0.0154,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.418,1,0.386,5.24,-1.26,4,39.8,19.93,0.1111,-0.0154,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.427,1,0.386,5.24,-1.26,4,39.8,19.93,0.1182,-0.023,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.432,1,0.386,5.24,-1.26,4,39.8,19.93,0.1182,-0.023,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.438,1,0.386,5.24,-1.26,4,39.8,19.93,0.1182,-0.023,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0737,0.0737,0.1475
113.438,1,0.386,5.24,-1.26,4,39.8,19.93,0.1182,-0.023,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.439,1,0.386,5.24,-1.26,4,39.8,19.93,0.1182,-0.023,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.439,1,0.386,5.24,-1.26,4,39.8,19.93,0.1182,-0.023,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.446,1,0.386,5.24,-1.26,4,39.8,19.93,0.1251,-0.0225,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.464,1,0.386,5.24,-1.26,4,39.8,19.93,0.1251,-0.0225,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.466,1,0.386,5.24,-1.26,4,39.8,19.93,0.1279,-0.0224,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.486,1,0.386,5.24,-1.26,4,39.8,19.93,0.1279,-0.0226,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.499,1,0.386,5.24,-1.26,4,39.8,19.93,0.1279,-0.0226,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.509,1,0.386,5.24,-1.26,4,39.8,19.93,0.1279,-0.0228,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.515,1,0.386,5.24,-1.78,4,40.0,19.93,0.1279,-0.0228,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.529,1,0.386,5.24,-1.78,4,40.0,19.93,0.1279,-0.0134,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.535,1,0.386,5.24,-1.78,4,40.0,19.93,0.1279,-0.0134,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.546,1,0.378,5.24,-1.77,4,40.3,19.93,0.1279,-0.0134,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.551,1,0.378,5.24,-1.77,4,40.3,19.93,0.1279,-0.0135,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.564,1,0.378,5.24,-1.77,4,40.3,19.93,0.1279,-0.0135,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.569,1,0.378,5.24,-1.77,4,40.3,19.93,0.1267,-0.0141,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.582,1,0.388,5.24,-1.64,4,40.6,19.66,0.1267,-0.0141,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.587,1,0.388,5.24,-1.64,4,40.6,19.66,0.1282,-0.0163,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.609,1,0.388,5.24,-1.64,4,40.6,19.66,0.1282,-0.0163,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.61,1,0.394,5.24,-1.64,4,40.8,19.66,0.1282,-0.0163,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.629,1,0.394,5.24,-1.64,4,40.8,19.66,0.129,-0.0162,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.631,1,0.394,5.24,-1.64,4,40.8,19.66,0.129,-0.0162,0.111,-0.037,0.0,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.642,1,0.394,5.24,-1.64,4,40.8,19.66,0.129,-0.0162,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.644,1,0.394,5.24,-1.64,4,40.8,19.66,0.129,-0.0162,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1475,0.0738,0.0738,0.1475
113.645,1,0.394,5.24,-1.64,4,40.8,19.66,0.129,-0.0162,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.645,1,0.394,5.24,-1.64,4,40.8,19.66,0.129,-0.0162,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.646,1,0.399,5.24,-1.64,4,40.9,19.66,0.129,-0.0162,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.648,1,0.399,5.24,-1.64,4,40.9,19.66,0.129,-0.0162,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.667,1,0.399,5.24,-1.64,4,40.9,19.66,0.129,-0.0162,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.668,1,0.399,5.24,-1.64,4,40.9,19.66,0.1299,-0.0161,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.686,1,0.399,5.24,-1.64,4,40.9,19.66,0.1299,-0.0161,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.704,1,0.399,5.24,-1.64,4,40.9,19.66,0.1299,-0.0161,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.708,1,0.399,5.24,-1.64,4,40.9,19.66,0.1299,-0.0161,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.72,1,0.416,5.77,2.27,4,46.3,19.66,0.1299,-0.0161,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.731,1,0.416,5.77,2.27,4,46.3,19.66,0.1254,-0.0951,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.735,1,0.416,5.77,2.27,4,46.3,19.66,0.1254,-0.0951,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.747,1,0.416,5.77,2.27,4,46.3,19.66,0.1254,-0.0948,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.766,1,0.416,5.77,2.27,4,46.3,19.66,0.1254,-0.0948,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.768,1,0.416,5.77,2.27,4,46.3,19.66,0.1254,-0.0945,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.781,1,0.361,5.77,7.69,4,51.5,23.07,0.1254,-0.0945,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.787,1,0.361,5.77,7.69,4,51.5,23.07,0.1135,-0.1869,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.801,1,0.361,5.77,7.69,4,51.5,23.07,0.1135,-0.1869,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.807,1,0.361,5.77,7.69,4,51.5,23.07,0.1014,-0.1868,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.814,1,0.323,5.77,23.69,4,47.3,19.93,0.1014,-0.1868,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.829,1,0.323,5.77,23.69,4,47.3,19.93,0.0893,-0.3073,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.833,1,0.323,5.77,23.69,4,47.3,19.93,0.0893,-0.3073,0.115,-0.0,0.069,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.842,1,0.323,5.77,23.69,4,47.3,19.93,0.0893,-0.3073,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1147,0.1376,0.0917,0.1147
113.842,1,0.323,5.77,23.69,4,47.3,19.93,0.0893,-0.3073,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.843,1,0.323,5.77,23.69,4,47.3,19.93,0.0893,-0.3073,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.843,1,0.323,5.77,23.69,4,47.3,19.93,0.0893,-0.3073,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.847,1,0.323,5.77,23.69,4,47.3,19.93,0.0775,-0.4257,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.854,1,0.313,5.24,28.53,4,49.6,23.33,0.0775,-0.4257,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.864,1,0.313,5.24,28.53,4,49.6,23.33,0.0775,-0.4257,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.87,1,0.313,5.24,28.53,4,49.6,23.33,0.07,-0.4242,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.881,1,0.376,4.98,37.05,4,53.2,22.02,0.07,-0.4242,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.887,1,0.376,4.98,37.05,4,53.2,22.02,0.07,-0.4242,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.898,1,0.376,4.98,37.05,4,53.2,22.02,0.07,-0.4242,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.907,1,0.376,4.98,37.05,4,53.2,22.02,0.07,-0.4242,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.913,1,0.326,4.98,39.96,5,55.8,19.4,0.07,-0.4242,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.929,1,0.326,4.98,39.96,5,55.8,19.4,0.07,-0.4242,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.931,1,0.326,4.98,39.96,5,55.8,19.4,0.07,-0.4242,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.945,1,0.291,4.46,45.09,3,58.6,21.5,0.07,-0.4242,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.948,1,0.291,4.46,45.09,3,58.6,21.5,0.07,-0.4242,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.965,1,0.291,4.46,45.09,3,58.6,21.5,0.07,-0.4242,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.969,1,0.291,4.46,45.09,3,58.6,21.5,0.07,-0.4242,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.987,1,0.291,4.46,45.09,3,58.6,21.5,0.07,-0.4242,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
113.999,1,0.291,4.46,45.09,3,58.6,21.5,0.07,-0.4242,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
114.007,1,0.291,4.46,45.09,3,58.6,21.5,0.07,-0.4242,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
114.013,1,0.231,4.98,47.21,3,61.8,22.55,0.07,-0.4242,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
114.028,1,0.231,4.98,47.21,3,61.8,22.55,0.07,-0.4242,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
114.033,1,0.231,4.98,47.21,3,61.8,22.55,0.07,-0.4242,0.13,0.019,-0.112,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
114.039,1,0.231,4.98,47.21,3,61.8,22.55,0.07,-0.4242,0.111,0.0,-0.224,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1485,0.1485,0.1485,0.0742
114.039,1,0.231,4.98,47.21,3,61.8,22.55,0.07,-0.4242,0.111,0.0,-0.224,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1481,0.074,0.1481,0.074
114.04,1,0.231,4.98,47.21,3,61.8,22.55,0.07,-0.4242,0.111,0.0,-0.224,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1481,0.074,0.1481,0.074
114.04,1,0.231,4.98,47.21,3,61.8,22.55,0.07,-0.4242,0.111,0.0,-0.224,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1481,0.074,0.1481,0.074
114.046,1,0.231,4.98,47.21,3,61.8,22.55,0.07,-0.4242,0.111,0.0,-0.224,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1481,0.074,0.1481,0.074
114.065,1,0.231,4.98,47.21,3,61.8,22.55,0.07,-0.4242,0.111,0.0,-0.224,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1481,0.074,0.1481,0.074
114.072,1,0.231,4.98,47.21,3,61.8,22.55,0.07,-0.4242,0.111,0.0,-0.224,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1481,0.074,0.1481,0.074
114.087,1,0.068,28.32,6.53,2,65.6,22.02,0.07,-0.4242,0.111,0.0,-0.224,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1481,0.074,0.1481,0.074
114.087,1,0.068,28.32,6.53,2,65.6,22.02,0.07,-0.4242,0.111,0.0,-0.224,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1481,0.074,0.1481,0.074
114.104,1,0.068,28.32,6.53,2,65.6,22.02,0.07,-0.4242,0.111,0.0,-0.224,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1481,0.074,0.1481,0.074
114.106,1,0.068,28.32,6.53,2,65.6,22.02,0.0579,-0.3506,0.111,0.0,-0.224,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1481,0.074,0.1481,0.074
114.129,1,0.068,28.32,6.53,2,65.6,22.02,0.0458,-0.2774,0.111,0.0,-0.224,11.86,0.0,0,0.0,0.0,0.0,0.0,0,0,0.1481,0.074,0.1481,0.074
