t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,volts,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
84.953,1,0.889,2.62,-1.07,5,84.5,19.93,0.2033,0.0081,0.203,0.018,0.112,11.45,0.57,1,0.906,-3.75,-0.96,-0.027,1,5,0.1476,0.2213,0.2213,0.2213
84.971,1,0.889,2.62,-1.07,5,84.5,19.93,0.2033,0.0081,0.203,0.018,0.112,11.45,0.57,1,0.896,-3.0,-1.03,-0.027,1,5,0.1476,0.2213,0.2213,0.2213
84.974,1,0.889,2.62,-1.07,5,84.5,19.93,0.2033,0.0077,0.203,0.018,0.112,11.45,0.57,1,0.896,-3.0,-1.03,-0.027,1,5,0.1476,0.2213,0.2213,0.2213
84.994,1,0.889,2.62,-1.07,5,84.5,19.93,0.2033,0.0074,0.203,0.018,0.112,11.45,0.57,1,0.896,-3.0,-1.03,-0.027,1,5,0.1476,0.2213,0.2213,0.2213
85.007,1,0.889,2.62,-1.07,5,84.5,19.93,0.2033,0.0074,0.203,0.018,0.112,11.45,0.57,1,0.89,-3.0,-0.92,-0.057,1,5,0.1476,0.2213,0.2213,0.2213
85.014,1,0.889,2.62,-1.07,5,84.5,19.93,0.2033,0.0071,0.203,0.018,0.112,11.45,0.57,1,0.89,-3.0,-0.92,-0.057,1,5,0.1476,0.2213,0.2213,0.2213
85.019,1,0.889,2.62,-1.07,5,84.5,19.93,0.2033,0.0071,0.203,0.018,0.112,11.45,0.57,1,0.89,-3.0,-0.92,-0.057,1,5,0.1476,0.2213,0.2213,0.2213
85.02,1,0.889,2.62,-1.07,5,84.5,19.93,0.2033,0.0071,0.203,0.018,0.112,11.45,0.57,1,0.89,-3.0,-0.92,-0.057,1,5,0.1475,0.2213,0.2213,0.2213
85.035,1,0.889,2.62,-1.07,5,84.5,19.93,0.2033,0.0069,0.203,0.018,0.112,11.45,0.57,1,0.89,-3.0,-0.92,-0.057,1,5,0.1475,0.2213,0.2213,0.2213
85.038,1,0.889,2.62,-1.07,5,84.5,19.93,0.2033,0.0069,0.203,0.018,0.112,11.45,0.57,1,0.898,-1.5,-1.02,-0.039,1,5,0.1475,0.2213,0.2213,0.2213
85.04,1,0.889,2.62,-1.07,5,84.5,19.93,0.2033,0.0069,0.203,0.018,0.112,11.45,0.22,1,0.898,-1.5,-1.02,-0.039,1,5,0.1475,0.2213,0.2213,0.2213
85.041,1,0.889,2.62,-1.07,5,84.5,19.93,0.2033,0.0069,0.203,0.018,0.112,11.45,0.22,1,0.898,-1.5,-1.02,-0.039,1,5,0.1475,0.2213,0.2213,0.2213
85.052,1,0.893,3.15,-1.58,5,85.3,19.93,0.2033,0.0069,0.203,0.018,0.112,11.45,0.22,1,0.898,-1.5,-1.02,-0.039,1,5,0.1475,0.2213,0.2213,0.2213
85.054,1,0.893,3.15,-1.58,5,85.3,19.93,0.204,0.0146,0.203,0.018,0.112,11.45,0.22,1,0.898,-1.5,-1.02,-0.039,1,5,0.1475,0.2213,0.2213,0.2213
85.07,1,0.893,3.15,-1.58,5,85.3,19.93,0.204,0.0146,0.203,0.018,0.112,11.45,0.22,1,0.899,-3.0,-0.92,-0.057,1,5,0.1475,0.2213,0.2213,0.2213
85.074,1,0.893,3.15,-1.58,5,85.3,19.93,0.204,0.0149,0.203,0.018,0.112,11.45,0.22,1,0.899,-3.0,-0.92,-0.057,1,5,0.1475,0.2213,0.2213,0.2213
85.094,1,0.893,3.15,-1.58,5,85.3,19.93,0.204,0.0151,0.203,0.018,0.112,11.45,0.22,1,0.899,-3.0,-0.92,-0.057,1,5,0.1475,0.2213,0.2213,0.2213
85.107,1,0.893,3.15,-1.58,5,85.3,19.93,0.204,0.0151,0.203,0.018,0.112,11.45,0.22,1,0.9,-3.0,-0.91,-0.12,1,5,0.1475,0.2213,0.2213,0.2213
85.114,1,0.893,3.15,-1.58,5,85.3,19.93,0.204,0.0152,0.203,0.018,0.112,11.45,0.22,1,0.9,-3.0,-0.91,-0.12,1,5,0.1475,0.2213,0.2213,0.2213
85.117,1,0.889,2.36,-1.11,5,86.2,19.93,0.204,0.0152,0.203,0.018,0.112,11.45,0.22,1,0.9,-3.0,-0.91,-0.12,1,5,0.1475,0.2213,0.2213,0.2213
85.134,1,0.889,2.36,-1.11,5,86.2,19.93,0.2034,0.0121,0.203,0.018,0.112,11.45,0.22,1,0.9,-3.0,-0.91,-0.12,1,5,0.1475,0.2213,0.2213,0.2213
85.137,1,0.889,2.36,-1.11,5,86.2,19.93,0.2034,0.0121,0.203,0.018,0.112,11.45,0.22,1,0.899,-3.0,-0.97,0.066,1,5,0.1475,0.2213,0.2213,0.2213
85.15,1,0.885,2.62,-0.9,5,86.6,19.93,0.2034,0.0121,0.203,0.018,0.112,11.45,0.22,1,0.899,-3.0,-0.97,0.066,1,5,0.1475,0.2213,0.2213,0.2213
85.153,1,0.885,2.62,-0.9,5,86.6,19.93,0.2027,0.0024,0.203,0.018,0.112,11.45,0.22,1,0.899,-3.0,-0.97,0.066,1,5,0.1475,0.2213,0.2213,0.2213
85.171,1,0.885,2.62,-0.9,5,86.6,19.93,0.2027,0.0024,0.203,0.018,0.112,11.45,0.22,1,0.896,-3.0,-1.03,-0.028,1,5,0.1475,0.2213,0.2213,0.2213
85.175,1,0.885,2.62,-0.9,5,86.6,19.93,0.2027,0.0022,0.203,0.018,0.112,11.45,0.22,1,0.896,-3.0,-1.03,-0.028,1,5,0.1475,0.2213,0.2213,0.2213
85.184,1,0.882,2.62,-1.27,5,87.3,19.93,0.2027,0.0022,0.203,0.018,0.112,11.45,0.22,1,0.896,-3.0,-1.03,-0.028,1,5,0.1475,0.2213,0.2213,0.2213
85.194,1,0.882,2.62,-1.27,5,87.3,19.93,0.2023,0.0122,0.203,0.018,0.112,11.45,0.22,1,0.896,-3.0,-1.03,-0.028,1,5,0.1475,0.2213,0.2213,0.2213
85.206,1,0.882,2.62,-1.27,5,87.3,19.93,0.2023,0.0122,0.203,0.018,0.112,11.45,0.22,1,0.897,-3.0,-1.04,-0.1,1,5,0.1475,0.2213,0.2213,0.2213
85.214,1,0.882,2.62,-1.27,5,87.3,19.93,0.2023,0.0121,0.203,0.018,0.112,11.45,0.22,1,0.897,-3.0,-1.04,-0.1,1,5,0.1475,0.2213,0.2213,0.2213
85.217,1,0.859,2.62,-3.13,5,87.5,19.93,0.2023,0.0121,0.203,0.018,0.112,11.45,0.22,1,0.897,-3.0,-1.04,-0.1,1,5,0.1475,0.2213,0.2213,0.2213
85.22,1,0.859,2.62,-3.13,5,87.5,19.93,0.2023,0.0121,0.203,-0.018,0.112,11.45,0.22,1,0.897,-3.0,-1.04,-0.1,1,5,0.1475,0.2213,0.2213,0.2213
85.22,1,0.859,2.62,-3.13,5,87.5,19.93,0.2023,0.0121,0.203,-0.018,0.112,11.45,0.22,1,0.897,-3.0,-1.04,-0.1,1,5,0.2213,0.2213,0.1475,0.2213
85.234,1,0.859,2.62,-3.13,5,87.5,19.93,0.1903,0.0595,0.203,-0.018,0.112,11.45,0.22,1,0.897,-3.0,-1.04,-0.1,1,5,0.2213,0.2213,0.1475,0.2213
85.238,1,0.859,2.62,-3.13,5,87.5,19.93,0.1903,0.0595,0.203,-0.018,0.112,11.45,0.22,1,0.899,-3.0,-0.91,-0.12,1,5,0.2213,0.2213,0.1475,0.2213
85.241,1,0.859,2.62,-3.13,5,87.5,19.93,0.1903,0.0595,0.203,-0.018,0.112,11.45,-0.25,1,0.899,-3.0,-0.91,-0.12,1,5,0.2213,0.2213,0.1475,0.2213
85.241,1,0.859,2.62,-3.13,5,87.5,19.93,0.1903,0.0595,0.203,-0.018,0.112,11.44,-0.25,1,0.899,-3.0,-0.91,-0.12,1,5,0.2213,0.2213,0.1475,0.2213
85.251,1,0.875,2.88,-0.63,5,86.8,19.93,0.1903,0.0595,0.203,-0.018,0.112,11.44,-0.25,1,0.899,-3.0,-0.91,-0.12,1,5,0.2213,0.2213,0.1475,0.2213
85.253,1,0.875,2.88,-0.63,5,86.8,19.93,0.1972,-0.0094,0.203,-0.018,0.112,11.44,-0.25,1,0.899,-3.0,-0.91,-0.12,1,5,0.2213,0.2213,0.1475,0.2213
85.269,1,0.875,2.88,-0.63,5,86.8,19.93,0.1972,-0.0094,0.203,-0.018,0.112,11.44,-0.25,1,0.902,-2.25,-0.92,-0.097,1,5,0.2213,0.2213,0.1475,0.2213
85.276,1,0.875,2.88,-0.63,5,86.8,19.93,0.2013,-0.0089,0.203,-0.018,0.112,11.44,-0.25,1,0.902,-2.25,-0.92,-0.097,1,5,0.2213,0.2213,0.1475,0.2213
85.284,1,0.874,3.15,-1.02,5,87.1,19.93,0.2013,-0.0089,0.203,-0.018,0.112,11.44,-0.25,1,0.902,-2.25,-0.92,-0.097,1,5,0.2213,0.2213,0.1475,0.2213
85.295,1,0.874,3.15,-1.02,5,87.1,19.93,0.201,-0.0014,0.203,-0.018,0.112,11.44,-0.25,1,0.902,-2.25,-0.92,-0.097,1,5,0.2213,0.2213,0.1475,0.2213
85.305,1,0.874,3.15,-1.02,5,87.1,19.93,0.201,-0.0014,0.203,-0.018,0.112,11.44,-0.25,1,0.891,-2.25,-0.92,-0.093,1,5,0.2213,0.2213,0.1475,0.2213
85.314,1,0.874,3.15,-1.02,5,87.1,19.93,0.201,-0.0012,0.203,-0.018,0.112,11.44,-0.25,1,0.891,-2.25,-0.92,-0.093,1,5,0.2213,0.2213,0.1475,0.2213
85.316,1,0.846,3.15,-3.29,5,86.9,19.93,0.201,-0.0012,0.203,-0.018,0.112,11.44,-0.25,1,0.891,-2.25,-0.92,-0.093,1,5,0.2213,0.2213,0.1475,0.2213
85.334,1,0.846,3.15,-3.29,5,86.9,19.93,0.189,0.0574,0.203,-0.018,0.112,11.44,-0.25,1,0.891,-2.25,-0.92,-0.093,1,5,0.2213,0.2213,0.1475,0.2213
85.34,1,0.846,3.15,-3.29,5,86.9,19.93,0.189,0.0574,0.203,-0.018,0.112,11.44,-0.25,1,0.89,1.5,-0.28,-0.12,1,5,0.2213,0.2213,0.1475,0.2213
85.35,1,0.863,3.15,-2.86,5,85.8,19.93,0.189,0.0574,0.203,-0.018,0.112,11.44,-0.25,1,0.89,1.5,-0.28,-0.12,1,5,0.2213,0.2213,0.1475,0.2213
85.353,1,0.863,3.15,-2.86,5,85.8,19.93,0.1825,0.044,0.203,-0.018,0.112,11.44,-0.25,1,0.89,1.5,-0.28,-0.12,1,5,0.2213,0.2213,0.1475,0.2213
85.371,1,0.863,3.15,-2.86,5,85.8,19.93,0.1825,0.044,0.203,-0.018,0.112,11.44,-0.25,1,0.892,1.5,-0.28,-0.119,1,5,0.2213,0.2213,0.1475,0.2213
85.374,1,0.863,3.15,-2.86,5,85.8,19.93,0.1825,0.0442,0.203,-0.018,0.112,11.44,-0.25,1,0.892,1.5,-0.28,-0.119,1,5,0.2213,0.2213,0.1475,0.2213
85.394,1,0.863,3.15,-2.86,5,85.8,19.93,0.1825,0.0443,0.203,-0.018,0.112,11.44,-0.25,1,0.892,1.5,-0.28,-0.119,1,5,0.2213,0.2213,0.1475,0.2213
85.407,1,0.863,3.15,-2.86,5,85.8,19.93,0.1825,0.0443,0.203,-0.018,0.112,11.44,-0.25,1,0.889,3.0,-0.25,0.024,1,5,0.2213,0.2213,0.1475,0.2213
85.414,1,0.863,3.15,-2.86,5,85.8,19.93,0.1825,0.0444,0.203,-0.018,0.112,11.44,-0.25,1,0.889,3.0,-0.25,0.024,1,5,0.2213,0.2213,0.1475,0.2213
85.417,1,0.832,3.15,-4.15,5,85.0,19.93,0.1825,0.0444,0.203,-0.018,0.112,11.44,-0.25,1,0.889,3.0,-0.25,0.024,1,5,0.2213,0.2213,0.1475,0.2213
85.42,1,0.832,3.15,-4.15,5,85.0,19.93,0.1825,0.0444,0.222,0.0,0.0,11.44,-0.25,1,0.889,3.0,-0.25,0.024,1,5,0.2213,0.2213,0.1475,0.2213
85.42,1,0.832,3.15,-4.15,5,85.0,19.93,0.1825,0.0444,0.222,0.0,0.0,11.44,-0.25,1,0.889,3.0,-0.25,0.024,1,5,0.2221,0.2221,0.2221,0.2221
85.434,1,0.832,3.15,-4.15,5,85.0,19.93,0.1705,0.0717,0.222,0.0,0.0,11.44,-0.25,1,0.889,3.0,-0.25,0.024,1,5,0.2221,0.2221,0.2221,0.2221
85.437,1,0.832,3.15,-4.15,5,85.0,19.93,0.1705,0.0717,0.222,0.0,0.0,11.44,-0.25,1,0.877,7.5,0.33,-0.071,1,5,0.2221,0.2221,0.2221,0.2221
85.441,1,0.832,3.15,-4.15,5,85.0,19.93,0.1705,0.0717,0.222,0.0,0.0,11.44,-1.74,1,0.877,7.5,0.33,-0.071,1,5,0.2221,0.2221,0.2221,0.2221
85.441,1,0.832,3.15,-4.15,5,85.0,19.93,0.1705,0.0717,0.222,0.0,0.0,11.44,-1.74,1,0.877,7.5,0.33,-0.071,1,5,0.2221,0.2221,0.2221,0.2221
85.454,1,0.832,3.15,-4.15,5,85.0,19.93,0.1585,0.0656,0.222,0.0,0.0,11.44,-1.74,1,0.877,7.5,0.33,-0.071,1,5,0.2221,0.2221,0.2221,0.2221
85.471,1,0.832,3.15,-4.15,5,85.0,19.93,0.1585,0.0656,0.222,0.0,0.0,11.44,-1.74,1,0.878,9.0,0.76,-0.056,1,5,0.2221,0.2221,0.2221,0.2221
85.474,1,0.832,3.15,-4.15,5,85.0,19.93,0.1466,0.0593,0.222,0.0,0.0,11.44,-1.74,1,0.878,9.0,0.76,-0.056,1,5,0.2221,0.2221,0.2221,0.2221
85.494,1,0.832,3.15,-4.15,5,85.0,19.93,0.1345,0.0527,0.222,0.0,0.0,11.44,-1.74,1,0.878,9.0,0.76,-0.056,1,5,0.2221,0.2221,0.2221,0.2221
85.504,1,0.832,3.15,-4.15,5,85.0,19.93,0.1345,0.0527,0.222,0.0,0.0,11.44,-1.74,1,0.881,9.75,0.54,-0.047,1,5,0.2221,0.2221,0.2221,0.2221
85.514,1,0.832,3.15,-4.15,5,85.0,19.93,0.1285,0.0492,0.222,0.0,0.0,11.44,-1.74,1,0.881,9.75,0.54,-0.047,1,5,0.2221,0.2221,0.2221,0.2221
85.518,1,0.859,3.15,-3.46,5,84.0,19.93,0.1285,0.0492,0.222,0.0,0.0,11.44,-1.74,1,0.881,9.75,0.54,-0.047,1,5,0.2221,0.2221,0.2221,0.2221
85.534,1,0.859,3.15,-3.46,5,84.0,19.93,0.1355,0.0397,0.222,0.0,0.0,11.44,-1.74,1,0.881,9.75,0.54,-0.047,1,5,0.2221,0.2221,0.2221,0.2221
85.538,1,0.859,3.15,-3.46,5,84.0,19.93,0.1355,0.0397,0.222,0.0,0.0,11.44,-1.74,1,0.876,9.0,0.79,-0.119,1,5,0.2221,0.2221,0.2221,0.2221
85.549,1,0.877,3.67,-2.46,5,84.4,19.93,0.1355,0.0397,0.222,0.0,0.0,11.44,-1.74,1,0.876,9.0,0.79,-0.119,1,5,0.2221,0.2221,0.2221,0.2221
85.553,1,0.877,3.67,-2.46,5,84.4,19.93,0.1424,0.0157,0.222,0.0,0.0,11.44,-1.74,1,0.876,9.0,0.79,-0.119,1,5,0.2221,0.2221,0.2221,0.2221
85.569,1,0.877,3.67,-2.46,5,84.4,19.93,0.1424,0.0157,0.222,0.0,0.0,11.44,-1.74,1,0.89,10.5,0.66,-0.04,1,5,0.2221,0.2221,0.2221,0.2221
85.575,1,0.877,3.67,-2.46,5,84.4,19.93,0.1495,0.0184,0.222,0.0,0.0,11.44,-1.74,1,0.89,10.5,0.66,-0.04,1,5,0.2221,0.2221,0.2221,0.2221
85.582,1,0.877,3.67,-3.32,5,84.6,19.93,0.1495,0.0184,0.222,0.0,0.0,11.44,-1.74,1,0.89,10.5,0.66,-0.04,1,5,0.2221,0.2221,0.2221,0.2221
85.594,1,0.877,3.67,-3.32,5,84.6,19.93,0.1564,0.0402,0.222,0.0,0.0,11.44,-1.74,1,0.89,10.5,0.66,-0.04,1,5,0.2221,0.2221,0.2221,0.2221
85.603,1,0.877,3.67,-3.32,5,84.6,19.93,0.1564,0.0402,0.222,0.0,0.0,11.44,-1.74,1,0.888,10.5,0.66,-0.04,1,5,0.2221,0.2221,0.2221,0.2221
85.614,1,0.877,3.67,-3.32,5,84.6,19.93,0.1635,0.0434,0.222,0.0,0.0,11.44,-1.74,1,0.888,10.5,0.66,-0.04,1,5,0.2221,0.2221,0.2221,0.2221
85.615,1,0.889,3.67,-1.11,5,84.3,19.93,0.1635,0.0434,0.222,0.0,0.0,11.44,-1.74,1,0.888,10.5,0.66,-0.04,1,5,0.2221,0.2221,0.2221,0.2221
85.62,1,0.889,3.67,-1.11,5,84.3,19.93,0.1635,0.0434,0.181,0.006,0.038,11.44,-1.74,1,0.888,10.5,0.66,-0.04,1,5,0.2221,0.2221,0.2221,0.2221
85.62,1,0.889,3.67,-1.11,5,84.3,19.93,0.1635,0.0434,0.181,0.006,0.038,11.44,-1.74,1,0.888,10.5,0.66,-0.04,1,5,0.1749,0.1999,0.1749,0.1749
85.635,1,0.889,3.67,-1.11,5,84.3,19.93,0.1705,-0.0071,0.181,0.006,0.038,11.44,-1.74,1,0.888,10.5,0.66,-0.04,1,5,0.1749,0.1999,0.1749,0.1749
85.637,1,0.889,3.67,-1.11,5,84.3,19.93,0.1705,-0.0071,0.181,0.006,0.038,11.44,-1.74,1,0.887,10.5,0.68,-0.104,1,5,0.1749,0.1999,0.1749,0.1749
85.64,1,0.889,3.67,-1.11,5,84.3,19.93,0.1705,-0.0071,0.181,0.006,0.038,11.44,-1.39,1,0.887,10.5,0.68,-0.104,1,5,0.1749,0.1999,0.1749,0.1749
85.64,1,0.889,3.67,-1.11,5,84.3,19.93,0.1705,-0.0071,0.181,0.006,0.038,11.44,-1.39,1,0.887,10.5,0.68,-0.104,1,5,0.1749,0.1999,0.1749,0.1749
85.65,1,0.895,3.67,-0.79,5,83.9,19.93,0.1705,-0.0071,0.181,0.006,0.038,11.44,-1.39,1,0.887,10.5,0.68,-0.104,1,5,0.1749,0.1999,0.1749,0.1749
85.653,1,0.895,3.67,-0.79,5,83.9,19.93,0.1774,-0.0139,0.181,0.006,0.038,11.44,-1.39,1,0.887,10.5,0.68,-0.104,1,5,0.1749,0.1999,0.1749,0.1749
85.67,1,0.895,3.67,-0.79,5,83.9,19.93,0.1774,-0.0139,0.181,0.006,0.038,11.44,-1.39,1,0.894,11.25,0.56,-0.116,1,5,0.1749,0.1999,0.1749,0.1749
85.678,1,0.895,3.67,-0.79,5,83.9,19.93,0.1845,-0.0131,0.181,0.006,0.038,11.44,-1.39,1,0.894,11.25,0.56,-0.116,1,5,0.1749,0.1999,0.1749,0.1749
85.685,1,0.894,3.93,-0.52,5,83.8,19.93,0.1845,-0.0131,0.181,0.006,0.038,11.44,-1.39,1,0.894,11.25,0.56,-0.116,1,5,0.1749,0.1999,0.1749,0.1749
85.694,1,0.894,3.93,-0.52,5,83.8,19.93,0.1914,-0.0229,0.181,0.006,0.038,11.44,-1.39,1,0.894,11.25,0.56,-0.116,1,5,0.1749,0.1999,0.1749,0.1749
85.703,1,0.894,3.93,-0.52,5,83.8,19.93,0.1914,-0.0229,0.181,0.006,0.038,11.44,-1.39,1,0.887,12.0,0.46,-0.126,1,5,0.1749,0.1999,0.1749,0.1749
85.714,1,0.894,3.93,-0.52,5,83.8,19.93,0.1985,-0.0222,0.181,0.006,0.038,11.44,-1.39,1,0.887,12.0,0.46,-0.126,1,5,0.1749,0.1999,0.1749,0.1749
85.716,1,0.882,4.2,-1.52,5,83.6,19.93,0.1985,-0.0222,0.181,0.006,0.038,11.44,-1.39,1,0.887,12.0,0.46,-0.126,1,5,0.1749,0.1999,0.1749,0.1749
85.736,1,0.882,4.2,-1.52,5,83.6,19.93,0.1881,0.0002,0.181,0.006,0.038,11.44,-1.39,1,0.887,12.0,0.46,-0.126,1,5,0.1749,0.1999,0.1749,0.1749
85.74,1,0.882,4.2,-1.52,5,83.6,19.93,0.1881,0.0002,0.181,0.006,0.038,11.44,-1.39,1,0.89,10.5,0.32,-0.091,1,5,0.1749,0.1999,0.1749,0.1749
85.751,1,0.865,4.46,-2.89,5,83.4,19.93,0.1881,0.0002,0.181,0.006,0.038,11.44,-1.39,1,0.89,10.5,0.32,-0.091,1,5,0.1749,0.1999,0.1749,0.1749
85.753,1,0.865,4.46,-2.89,5,83.4,19.93,0.1764,0.0292,0.181,0.006,0.038,11.44,-1.39,1,0.89,10.5,0.32,-0.091,1,5,0.1749,0.1999,0.1749,0.1749
85.77,1,0.865,4.46,-2.89,5,83.4,19.93,0.1764,0.0292,0.181,0.006,0.038,11.44,-1.39,1,0.889,9.0,0.26,-0.115,1,5,0.1749,0.1999,0.1749,0.1749
85.776,1,0.865,4.46,-2.89,5,83.4,19.93,0.1644,0.0256,0.181,0.006,0.038,11.44,-1.39,1,0.889,9.0,0.26,-0.115,1,5,0.1749,0.1999,0.1749,0.1749
85.783,1,0.863,4.46,-3.01,5,83.0,19.93,0.1644,0.0256,0.181,0.006,0.038,11.44,-1.39,1,0.889,9.0,0.26,-0.115,1,5,0.1749,0.1999,0.1749,0.1749
85.795,1,0.863,4.46,-3.01,5,83.0,19.93,0.1645,0.0288,0.181,0.006,0.038,11.44,-1.39,1,0.889,9.0,0.26,-0.115,1,5,0.1749,0.1999,0.1749,0.1749
85.804,1,0.863,4.46,-3.01,5,83.0,19.93,0.1645,0.0288,0.181,0.006,0.038,11.44,-1.39,1,0.894,9.0,0.27,-0.113,1,5,0.1749,0.1999,0.1749,0.1749
85.814,1,0.863,4.46,-3.01,5,83.0,19.93,0.1645,0.0291,0.181,0.006,0.038,11.44,-1.39,1,0.894,9.0,0.27,-0.113,1,5,0.1749,0.1999,0.1749,0.1749
85.816,1,0.863,4.46,-2.61,5,83.1,19.4,0.1645,0.0291,0.181,0.006,0.038,11.44,-1.39,1,0.894,9.0,0.27,-0.113,1,5,0.1749,0.1999,0.1749,0.1749
85.819,1,0.863,4.46,-2.61,5,83.1,19.4,0.1645,0.0291,0.203,-0.018,0.112,11.44,-1.39,1,0.894,9.0,0.27,-0.113,1,5,0.1749,0.1999,0.1749,0.1749
85.82,1,0.863,4.46,-2.61,5,83.1,19.4,0.1645,0.0291,0.203,-0.018,0.112,11.44,-1.39,1,0.894,9.0,0.27,-0.113,1,5,0.2213,0.2213,0.1475,0.2213
85.834,1,0.863,4.46,-2.61,5,83.1,19.4,0.1715,0.0224,0.203,-0.018,0.112,11.44,-1.39,1,0.894,9.0,0.27,-0.113,1,5,0.2213,0.2213,0.1475,0.2213
85.838,1,0.863,4.46,-2.61,5,83.1,19.4,0.1715,0.0224,0.203,-0.018,0.112,11.44,-1.39,1,0.879,9.0,0.29,-0.175,1,5,0.2213,0.2213,0.1475,0.2213
85.84,1,0.863,4.46,-2.61,5,83.1,19.4,0.1715,0.0224,0.203,-0.018,0.112,11.44,-0.44,1,0.879,9.0,0.29,-0.175,1,5,0.2213,0.2213,0.1475,0.2213
85.84,1,0.863,4.46,-2.61,5,83.1,19.4,0.1715,0.0224,0.203,-0.018,0.112,11.44,-0.44,1,0.879,9.0,0.29,-0.175,1,5,0.2213,0.2213,0.1475,0.2213
85.852,1,0.876,4.98,-0.63,5,83.2,19.93,0.1715,0.0224,0.203,-0.018,0.112,11.44,-0.44,1,0.879,9.0,0.29,-0.175,1,5,0.2213,0.2213,0.1475,0.2213
85.853,1,0.876,4.98,-0.63,5,83.2,19.93,0.1785,-0.0317,0.203,-0.018,0.112,11.44,-0.44,1,0.879,9.0,0.29,-0.175,1,5,0.2213,0.2213,0.1475,0.2213
85.869,1,0.876,4.98,-0.63,5,83.2,19.93,0.1785,-0.0317,0.203,-0.018,0.112,11.44,-0.44,1,0.889,10.5,0.01,-0.076,1,5,0.2213,0.2213,0.1475,0.2213
85.875,1,0.876,4.98,-0.63,5,83.2,19.93,0.1856,-0.0306,0.203,-0.018,0.112,11.44,-0.44,1,0.889,10.5,0.01,-0.076,1,5,0.2213,0.2213,0.1475,0.2213
85.883,1,0.845,4.98,-3.18,5,83.3,19.93,0.1856,-0.0306,0.203,-0.018,0.112,11.44,-0.44,1,0.889,10.5,0.01,-0.076,1,5,0.2213,0.2213,0.1475,0.2213
85.894,1,0.845,4.98,-3.18,5,83.3,19.93,0.1737,0.0315,0.203,-0.018,0.112,11.44,-0.44,1,0.889,10.5,0.01,-0.076,1,5,0.2213,0.2213,0.1475,0.2213
85.904,1,0.845,4.98,-3.18,5,83.3,19.93,0.1737,0.0315,0.203,-0.018,0.112,11.44,-0.44,1,0.891,9.0,0.28,-0.113,1,5,0.2213,0.2213,0.1475,0.2213
85.914,1,0.845,4.98,-3.18,5,83.3,19.93,0.1617,0.0271,0.203,-0.018,0.112,11.44,-0.44,1,0.891,9.0,0.28,-0.113,1,5,0.2213,0.2213,0.1475,0.2213
85.917,1,0.85,5.24,-3.45,5,82.9,19.4,0.1617,0.0271,0.203,-0.018,0.112,11.44,-0.44,1,0.891,9.0,0.28,-0.113,1,5,0.2213,0.2213,0.1475,0.2213
85.934,1,0.85,5.24,-3.45,5,82.9,19.4,0.1497,0.0251,0.203,-0.018,0.112,11.44,-0.44,1,0.891,9.0,0.28,-0.113,1,5,0.2213,0.2213,0.1475,0.2213
85.937,1,0.85,5.24,-3.45,5,82.9,19.4,0.1497,0.0251,0.203,-0.018,0.112,11.44,-0.44,1,0.888,9.0,0.29,-0.176,1,5,0.2213,0.2213,0.1475,0.2213
85.95,1,0.849,5.24,-3.58,5,81.8,19.93,0.1497,0.0251,0.203,-0.018,0.112,11.44,-0.44,1,0.888,9.0,0.29,-0.176,1,5,0.2213,0.2213,0.1475,0.2213
85.953,1,0.849,5.24,-3.58,5,81.8,19.93,0.1402,0.0238,0.203,-0.018,0.112,11.44,-0.44,1,0.888,9.0,0.29,-0.176,1,5,0.2213,0.2213,0.1475,0.2213
85.97,1,0.849,5.24,-3.58,5,81.8,19.93,0.1402,0.0238,0.203,-0.018,0.112,11.44,-0.44,1,0.905,9.0,-0.03,-0.16,1,5,0.2213,0.2213,0.1475,0.2213
85.977,1,0.849,5.24,-3.58,5,81.8,19.93,0.1402,0.0241,0.203,-0.018,0.112,11.44,-0.44,1,0.905,9.0,-0.03,-0.16,1,5,0.2213,0.2213,0.1475,0.2213
85.984,1,0.859,5.24,-2.64,5,82.8,19.4,0.1402,0.0241,0.203,-0.018,0.112,11.44,-0.44,1,0.905,9.0,-0.03,-0.16,1,5,0.2213,0.2213,0.1475,0.2213
85.994,1,0.859,5.24,-2.64,5,82.8,19.4,0.1471,0.0078,0.203,-0.018,0.112,11.44,-0.44,1,0.905,9.0,-0.03,-0.16,1,5,0.2213,0.2213,0.1475,0.2213
86.003,1,0.859,5.24,-2.64,5,82.8,19.4,0.1471,0.0078,0.203,-0.018,0.112,11.44,-0.44,1,0.894,10.5,0.03,-0.137,1,5,0.2213,0.2213,0.1475,0.2213
86.014,1,0.859,5.24,-2.64,5,82.8,19.4,0.1541,0.0104,0.203,-0.018,0.112,11.44,-0.44,1,0.894,10.5,0.03,-0.137,1,5,0.2213,0.2213,0.1475,0.2213
86.016,1,0.859,5.77,-3.16,5,82.5,19.93,0.1541,0.0104,0.203,-0.018,0.112,11.44,-0.44,1,0.894,10.5,0.03,-0.137,1,5,0.2213,0.2213,0.1475,0.2213
86.02,1,0.859,5.77,-3.16,5,82.5,19.93,0.1541,0.0104,0.203,-0.018,0.112,11.44,-0.44,1,0.894,10.5,0.03,-0.137,1,5,0.2213,0.2213,0.1475,0.2213
