t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,x_m,y_m,yaw_deg,volts,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
21.373,1,0.801,-0.75,-0.62,5,69.4,20.46,0.07,0.0163,0.072,0.006,0.002,-2.944,-3.69,153.95,12.17,-0.22,1,0.859,3.39,-2.37,1.646,1,5,0.0703,0.0815,0.074,0.0629
21.406,1,0.804,-0.75,-0.71,5,69.2,20.46,0.0769,0.0177,0.07,0.004,-0.007,-2.947,-3.689,153.95,12.17,-0.22,1,0.862,3.39,-2.16,0.065,1,5,0.0666,0.0759,0.0722,0.0666
21.438,1,0.789,-0.75,-1.34,5,69.1,20.46,0.091,0.0192,0.07,0.002,0.005,-2.948,-3.689,153.95,12.17,-0.22,1,0.868,3.39,-2.06,-1.625,1,5,0.0666,0.074,0.0703,0.0685
21.47,1,0.773,-0.75,-1.01,5,68.9,20.46,0.105,0.0302,0.068,-0.0,-0.048,-2.95,-3.687,153.9,12.17,-0.22,1,0.86,3.39,-2.15,0.068,1,5,0.0648,0.0685,0.0667,0.0704
21.512,1,0.776,-0.5,-1.14,5,68.8,20.57,0.1119,0.0249,0.072,0.001,0.012,-2.953,-3.686,153.95,12.17,-0.22,1,0.86,3.39,-2.15,0.068,1,5,0.0704,0.0741,0.0722,0.0722
21.537,1,0.793,-0.75,-0.4,5,68.3,20.46,0.126,0.0265,0.077,0.001,0.02,-2.955,-3.685,153.95,12.17,-0.22,1,0.86,3.39,-1.77,-0.683,1,5,0.0741,0.0778,0.0778,0.0778
21.572,1,0.783,-0.5,-0.55,5,67.7,20.44,0.14,0.0156,0.09,0.002,0.011,-2.959,-3.684,154.01,12.16,-1.05,1,0.86,3.39,-1.77,-0.683,1,5,0.0833,0.0907,0.0944,0.0925
21.606,1,0.738,-0.25,-0.03,5,67.1,21.02,0.1469,0.0162,0.104,0.003,0.025,-2.963,-3.682,154.07,12.16,-1.05,1,0.86,3.39,-1.77,-0.683,1,5,0.0944,0.1073,0.1073,0.1073
21.638,1,0.786,-0.25,-0.16,5,67.8,20.46,0.1478,0.0019,0.112,0.004,0.017,-2.965,-3.681,154.13,12.16,-1.05,1,0.86,3.39,-1.77,-0.683,1,5,0.1018,0.1184,0.1147,0.1147
21.672,1,0.803,-0.25,-0.32,5,69.9,20.46,0.1618,0.0054,0.129,0.005,0.018,-2.97,-3.678,154.13,12.16,-1.05,1,0.86,3.39,-1.77,-0.683,1,5,0.1205,0.1409,0.126,0.1279
21.705,1,0.794,-0.25,-0.84,5,69.5,22.15,0.1555,0.0094,0.142,0.003,-0.066,-2.976,-3.676,154.13,12.16,-1.05,1,0.865,4.36,-2.51,0.288,1,5,0.1372,0.1538,0.1372,0.1409
21.737,1,0.8,-0.25,-0.96,5,69.7,21.6,0.1609,0.0225,0.149,0.001,-0.042,-2.979,-3.674,154.01,12.16,-1.05,1,0.86,4.36,-1.16,1.645,1,5,0.1464,0.1557,0.1446,0.1483
21.805,1,0.779,0.5,-0.65,5,69.8,20.96,0.1725,0.027,0.167,0.004,0.061,-2.991,-3.669,154.18,12.16,-0.53,1,0.871,4.36,-3.09,-0.79,1,5,0.1575,0.1687,0.1742,0.1687
21.841,1,0.776,1.25,-0.26,5,70.3,20.46,0.1483,0.0083,0.172,0.008,0.048,-2.998,-3.666,154.35,12.16,-0.53,1,0.869,5.33,-1.88,-0.829,1,5,0.1521,0.1855,0.1743,0.1762
21.868,1,0.774,1.25,-0.28,5,71.0,22.77,0.1363,-0.0101,0.175,0.006,-0.041,-3.001,-3.665,154.35,12.16,-0.53,1,0.868,5.82,-0.19,-0.38,1,5,0.1576,0.1929,0.1706,0.1799
21.905,1,0.8,1.25,-0.2,5,72.0,23.35,0.1149,-0.0089,0.179,0.003,0.082,-3.007,-3.661,154.47,12.16,-0.53,1,0.868,5.82,-0.19,-0.38,1,5,0.1667,0.1926,0.1704,0.1852
21.937,1,0.797,1.25,0.05,5,72.8,22.77,0.1283,-0.0089,0.18,0.001,0.045,-3.01,-3.66,154.53,12.16,-0.53,1,0.867,6.3,-0.94,-1.767,1,5,0.174,0.1888,0.1722,0.1833
21.971,1,0.822,1.5,0.51,5,74.3,21.6,0.128,-0.0134,0.178,-0.001,0.003,-3.017,-3.657,154.58,12.16,-0.33,1,0.871,6.79,1.02,-0.375,1,5,0.1739,0.1758,0.1776,0.1832
22.004,1,0.853,1.25,0.42,5,75.5,21.02,0.1271,-0.0256,0.17,0.0,-0.096,-3.023,-3.654,154.53,12.16,-0.33,1,0.871,6.79,1.02,-0.375,1,5,0.1649,0.1723,0.1686,0.1741
22.038,1,0.842,0.75,0.26,5,76.7,20.46,0.1391,-0.0208,0.16,0.001,0.037,-3.028,-3.652,154.41,12.16,-0.33,1,0.871,6.79,1.02,-0.375,1,5,0.1519,0.1667,0.1556,0.1649
22.072,1,0.845,1.25,-0.07,5,76.1,20.46,0.1351,-0.0112,0.154,0.0,0.121,-3.031,-3.65,154.53,12.16,-0.33,1,0.871,6.79,1.02,-0.375,1,5,0.1482,0.1593,0.1482,0.1593
22.104,1,0.838,1.75,0.56,5,76.2,20.46,0.1275,-0.0106,0.151,-0.001,-0.005,-3.036,-3.648,154.58,12.16,-0.33,1,0.864,6.3,0.5,-2.088,1,5,0.1482,0.1463,0.1519,0.1556
22.138,1,0.842,1.0,0.63,5,76.1,20.96,0.1155,-0.0279,0.152,-0.002,-0.061,-3.039,-3.646,154.53,12.16,-0.29,1,0.869,7.27,2.2,-2.732,1,5,0.1501,0.1446,0.1538,0.1575
22.173,1,0.855,0.75,0.61,5,76.4,20.46,0.1295,-0.0209,0.15,-0.002,0.0,-3.044,-3.644,154.53,12.16,-0.29,1,0.869,7.27,2.2,-2.732,1,5,0.1518,0.1444,0.1518,0.1518
22.206,1,0.864,0.75,0.2,5,76.4,20.46,0.1295,-0.0178,0.144,-0.004,-0.085,-3.049,-3.641,154.35,12.16,-0.29,1,0.872,6.3,1.0,-2.745,1,5,0.1517,0.1406,0.1388,0.1443
22.236,1,0.864,0.75,0.27,5,76.3,20.46,0.138,-0.0101,0.141,-0.005,-0.021,-3.052,-3.64,154.3,12.16,-0.29,1,0.873,5.33,0.36,-1.62,1,5,0.1516,0.1368,0.135,0.1387
22.272,1,0.856,0.75,0.31,5,76.0,20.46,0.1346,-0.0118,0.134,-0.002,0.036,-3.056,-3.638,154.35,12.16,-0.29,1,0.873,5.33,0.36,-1.62,1,5,0.1408,0.126,0.1371,0.1315
22.306,1,0.862,0.25,0.32,5,75.6,20.46,0.1254,-0.0124,0.135,-0.001,-0.029,-3.061,-3.635,154.35,12.16,-0.29,1,0.873,5.33,0.36,-1.62,1,5,0.1388,0.1259,0.1425,0.1333
22.338,1,0.869,0.25,0.25,5,75.1,20.46,0.1395,-0.0074,0.136,-0.001,-0.018,-3.064,-3.634,154.3,12.16,-0.29,1,0.872,5.33,0.36,-1.605,1,5,0.137,0.1259,0.1444,0.137
22.371,1,0.856,0.25,0.39,5,74.7,20.46,0.1513,-0.007,0.137,-0.001,-0.004,-3.069,-3.631,154.3,12.16,-0.51,1,0.872,5.33,0.36,-1.605,1,5,0.1387,0.1313,0.1405,0.1368
22.402,1,0.851,0.25,0.02,5,74.6,20.46,0.1447,-0.0101,0.134,0.0,-0.039,-3.073,-3.629,154.18,12.16,-0.51,1,0.873,5.33,0.65,-0.689,1,5,0.135,0.135,0.1331,0.1331
22.437,1,0.842,0.25,0.0,5,74.1,20.46,0.1381,-0.0021,0.134,0.0,-0.008,-3.076,-3.628,154.13,12.16,-0.51,1,0.873,5.33,0.65,-0.689,1,5,0.1351,0.1351,0.1332,0.1314
22.473,1,0.857,0.25,0.08,5,74.4,20.46,0.1438,-0.002,0.139,0.001,0.037,-3.081,-3.626,154.18,12.16,-0.51,1,0.873,5.33,0.65,-0.689,1,5,0.1388,0.1388,0.1425,0.1369
22.503,1,0.875,0.0,-0.06,5,75.1,20.96,0.1496,-0.0038,0.146,0.0,0.002,-3.087,-3.623,154.18,12.16,-0.51,1,0.868,5.33,0.67,-0.675,1,5,0.1461,0.1405,0.1516,0.1442
22.537,1,0.869,0.25,-0.49,5,75.5,20.46,0.1638,0.0024,0.148,0.0,-0.008,-3.089,-3.621,154.18,12.16,-0.51,1,0.868,5.33,0.67,-0.675,1,5,0.1498,0.1442,0.1535,0.1461
22.569,1,0.871,0.0,0.09,5,75.3,20.44,0.1599,0.0096,0.147,-0.001,-0.014,-3.095,-3.619,154.18,12.15,-1.21,1,0.868,5.33,0.67,-0.675,1,5,0.1499,0.1462,0.1462,0.1462
22.604,1,0.868,0.25,0.02,5,74.8,20.46,0.1597,-0.0014,0.148,-0.001,-0.014,-3.1,-3.616,154.07,12.15,-1.21,1,0.868,5.33,0.67,-0.675,1,5,0.1499,0.148,0.1462,0.148
22.637,1,0.856,0.25,-0.07,5,73.5,20.46,0.1551,-0.0028,0.153,0.0,0.029,-3.106,-3.614,154.18,12.15,-1.21,1,0.868,5.33,0.67,-0.675,1,5,0.1517,0.1536,0.1517,0.1536
22.671,1,0.854,0.0,0.08,5,73.1,20.44,0.131,-0.0008,0.157,0.0,0.025,-3.109,-3.612,154.18,12.15,-1.21,1,0.85,7.27,-0.26,-5.394,1,5,0.1535,0.1553,0.159,0.159
22.705,1,0.861,-0.25,0.06,5,73.2,20.46,0.1193,-0.0007,0.162,0.002,-0.025,-3.115,-3.609,154.13,12.15,-1.21,1,0.85,7.27,-0.26,-5.394,1,5,0.1574,0.1629,0.1648,0.1629
22.736,1,0.86,-0.25,-0.32,5,73.2,20.46,0.0951,0.0023,0.163,0.001,-0.002,-3.118,-3.608,154.13,12.15,-1.21,1,0.871,8.24,6.06,-4.04,1,5,0.1612,0.163,0.1649,0.163
22.77,1,0.86,-0.25,-0.42,5,73.2,20.46,0.0852,0.0087,0.157,-0.001,-0.04,-3.123,-3.605,154.01,12.15,-1.59,1,0.871,8.24,6.06,-4.04,1,5,0.1574,0.1593,0.1519,0.1593
22.804,1,0.856,-0.5,-0.21,5,73.3,20.44,0.0852,0.0101,0.148,-0.002,0.002,-3.128,-3.603,154.01,12.15,-1.59,1,0.871,8.24,6.06,-4.04,1,5,0.15,0.1445,0.1463,0.15
22.839,1,0.868,-0.5,-0.3,5,74.4,20.44,0.0852,0.0092,0.14,-0.004,0.01,-3.133,-3.6,154.01,12.15,-1.59,1,0.873,8.24,4.1,-3.206,1,5,0.1406,0.124,0.148,0.1462
22.873,1,0.867,-0.5,-0.12,5,74.8,20.44,0.0852,0.0104,0.137,-0.004,-0.055,-3.135,-3.599,154.01,12.15,-1.59,1,0.873,8.24,4.1,-3.206,1,5,0.1405,0.1165,0.1498,0.1424
22.904,1,0.871,-0.75,0.31,5,75.0,20.46,0.0852,0.0071,0.132,-0.001,-0.08,-3.14,-3.597,153.84,12.15,-1.59,1,0.873,8.24,4.1,-3.206,1,5,0.1375,0.1173,0.143,0.1283
22.938,1,0.872,-1.5,-0.37,5,75.5,20.44,0.0766,0.0024,0.128,0.001,-0.097,-3.142,-3.596,153.72,12.15,-1.59,1,0.874,8.72,4.39,-5.737,1,5,0.1374,0.1209,0.1374,0.1173
22.97,1,0.879,-1.75,-0.92,5,76.4,20.46,0.0766,0.0235,0.119,0.003,-0.056,-3.146,-3.594,153.55,12.18,-2.57,1,0.874,8.72,4.39,-5.737,1,5,0.133,0.1184,0.1257,0.1002
23.005,1,0.881,-2.25,-0.44,5,77.6,20.46,0.0766,0.0348,0.111,0.002,-0.038,-3.15,-3.592,153.38,12.18,-2.57,1,0.874,8.72,4.39,-5.737,1,5,0.1228,0.1045,0.1228,0.0953
23.037,1,0.881,-2.75,-0.76,5,77.9,20.46,0.0766,0.0313,0.108,0.001,-0.044,-3.152,-3.591,153.38,12.18,-2.57,1,0.868,10.18,11.89,0.567,1,5,0.1166,0.0947,0.1238,0.0965
23.072,1,0.879,-2.75,-0.72,5,78.0,20.46,0.0766,0.0415,0.103,-0.001,-0.058,-3.155,-3.589,153.21,12.18,-2.57,1,0.868,10.18,11.89,0.567,1,5,0.108,0.0824,0.1209,0.0989
23.106,1,0.879,-2.75,-1.06,5,78.2,20.46,0.0766,0.0401,0.097,-0.003,-0.067,-3.159,-3.587,153.09,12.18,-2.57,1,0.88,9.21,10.55,-1.92,1,5,0.1039,0.0747,0.1148,0.0966
23.137,1,0.881,-3.24,-0.51,5,78.4,20.46,0.0766,0.045,0.094,-0.003,-0.042,-3.16,-3.586,153.04,12.18,-2.57,1,0.876,9.21,9.38,-0.794,1,5,0.1027,0.077,0.1064,0.0917
23.168,1,0.878,-3.24,-0.9,5,78.4,20.46,0.0766,0.0413,0.092,0.0,-0.047,-3.162,-3.586,153.04,12.18,-3.67,1,0.876,9.21,9.38,-0.794,1,5,0.0991,0.0808,0.1046,0.0844
23.204,1,0.873,-3.24,-1.2,5,78.3,20.46,0.0766,0.047,0.084,0.008,-0.02,-3.167,-3.584,152.92,12.18,-3.67,1,0.876,9.21,9.38,-0.794,1,5,0.0849,0.0941,0.0886,0.0664
23.237,1,0.873,-3.24,-1.29,5,78.1,20.46,0.0766,0.0515,0.081,0.01,0.028,-3.168,-3.584,152.92,12.18,-3.67,1,0.876,9.21,9.38,-0.794,1,5,0.0849,0.0941,0.0886,0.0664
23.272,1,0.871,-3.24,-1.17,5,77.9,20.46,0.0766,0.0525,0.079,0.009,0.007,-3.169,-3.583,152.92,12.18,-3.67,1,0.876,9.21,9.38,-0.794,1,5,0.0772,0.0919,0.0827,0.0625
23.303,1,0.866,-3.24,-1.11,5,77.7,20.46,0.0766,0.0502,0.074,0.006,-0.035,-3.172,-3.582,152.92,12.18,-3.67,1,0.876,9.21,9.38,-0.794,1,5,0.0699,0.0809,0.0809,0.0662
23.336,1,0.869,-3.49,-0.77,5,77.6,20.44,0.0766,0.0489,0.073,0.004,-0.057,-3.173,-3.581,152.87,12.18,-3.67,1,0.876,9.21,9.38,-0.794,1,5,0.0681,0.0718,0.0829,0.07
23.402,1,0.874,-3.74,-1.14,5,77.7,20.46,0.0766,0.0457,0.067,0.001,-0.005,-3.178,-3.579,152.69,12.18,-2.8,1,0.883,7.76,7.33,-1.675,1,5,0.0685,0.0592,0.0759,0.0629
23.437,1,0.874,-3.74,-1.15,5,77.6,20.46,0.0766,0.0548,0.065,0.001,0.002,-3.179,-3.578,152.69,12.18,-2.8,1,0.882,7.76,7.34,-1.663,1,5,0.066,0.0605,0.0715,0.0623
23.503,1,0.88,-3.74,-0.45,5,77.3,20.46,0.0766,0.0544,0.06,0.0,0.023,-3.183,-3.576,152.87,12.18,-2.8,1,0.889,8.24,6.87,-2.145,1,5,0.0531,0.0641,0.0549,0.0659
23.536,1,0.881,-3.24,-0.99,5,77.2,20.46,0.0766,0.042,0.059,-0.0,0.053,-3.184,-3.575,152.92,12.18,-2.8,1,0.877,8.24,7.1,-3.55,1,5,0.0536,0.0647,0.0518,0.0647
23.57,1,0.877,-2.75,-0.97,5,76.8,20.46,0.0766,0.0451,0.058,0.001,0.067,-3.187,-3.574,153.04,12.19,-2.12,1,0.877,8.24,7.1,-3.55,1,5,0.048,0.0721,0.0462,0.0665
23.603,1,0.889,-2.75,-0.28,5,76.7,20.46,0.0766,0.039,0.057,0.0,0.041,-3.189,-3.573,153.15,12.19,-2.12,1,0.877,8.24,7.1,-3.55,1,5,0.0481,0.074,0.0407,0.0666
23.637,1,0.886,-2.25,-0.85,5,76.7,20.46,0.0766,0.028,0.057,-0.001,0.041,-3.19,-3.573,153.21,12.19,-2.12,1,0.877,8.24,7.1,-3.55,1,5,0.048,0.0739,0.0388,0.0684
23.704,1,0.888,-2.25,-0.07,5,76.5,20.46,0.0766,0.033,0.058,0.002,0.088,-3.194,-3.571,153.5,12.19,-2.12,1,0.881,5.33,0.96,-3.906,1,5,0.0518,0.0722,0.0481,0.0592
23.736,1,0.882,-2.0,-0.22,5,76.3,20.44,0.0766,0.0201,0.058,0.004,0.032,-3.195,-3.57,153.55,12.19,-2.12,1,0.881,5.33,0.96,-3.906,1,5,0.05,0.0722,0.0519,0.0593
23.769,1,0.882,-2.0,0.01,5,76.2,20.44,0.0766,0.0199,0.057,0.001,0.025,-3.197,-3.569,153.61,12.19,-1.4,1,0.881,5.33,0.96,-3.906,1,5,0.0482,0.0648,0.0519,0.063
23.807,1,0.889,-1.75,-0.04,5,76.0,20.46,0.0766,0.0166,0.058,-0.002,0.039,-3.199,-3.568,153.67,12.19,-1.4,1,0.881,5.33,0.96,-3.906,1,5,0.05,0.0574,0.0537,0.0704
23.836,1,0.897,-1.75,-0.22,5,75.7,20.46,0.0766,0.015,0.057,-0.002,0.007,-3.2,-3.568,153.72,12.19,-1.4,1,0.886,7.27,1.15,-5.529,1,5,0.0519,0.0574,0.0537,0.0667
23.906,1,0.885,-1.25,-0.21,5,75.7,20.46,0.0766,0.0188,0.06,-0.001,0.047,-3.204,-3.565,153.78,12.19,-1.4,1,0.888,7.27,1.18,-5.517,1,5,0.0592,0.0574,0.0592,0.0629
23.935,1,0.872,-1.25,0.26,5,75.5,20.46,0.0766,0.0131,0.06,-0.002,0.027,-3.205,-3.565,153.84,12.19,-1.4,1,0.891,7.27,2.91,-3.289,1,5,0.0573,0.0554,0.061,0.0665
23.972,1,0.875,-0.75,0.13,5,75.4,20.46,0.0766,0.0055,0.063,0.001,0.046,-3.208,-3.564,153.9,12.2,-2.03,1,0.891,7.27,2.91,-3.289,1,5,0.0554,0.0665,0.0628,0.0683
24.004,1,0.874,-0.25,0.16,5,75.3,20.46,0.0766,0.0018,0.065,0.003,0.043,-3.21,-3.563,154.01,12.2,-2.03,1,0.891,7.27,2.91,-3.289,1,5,0.0535,0.0757,0.0591,0.0701
24.035,1,0.861,0.0,0.76,5,75.0,19.97,0.0766,-0.0036,0.066,0.003,0.057,-3.211,-3.562,154.07,12.2,-2.03,1,0.885,9.21,2.69,-1.772,1,5,0.0554,0.0812,0.0572,0.0701
24.072,1,0.862,0.25,0.88,5,75.1,20.46,0.0766,-0.016,0.065,0.003,0.036,-3.214,-3.561,154.13,12.2,-2.03,1,0.885,9.21,2.69,-1.772,1,5,0.0554,0.0794,0.0554,0.0683
24.104,1,0.873,0.25,0.97,5,75.1,20.46,0.0766,-0.0206,0.063,0.001,0.039,-3.216,-3.56,154.24,12.2,-2.03,1,0.885,9.21,2.69,-1.772,1,5,0.0609,0.0775,0.0517,0.0627
24.133,1,0.87,0.25,0.85,5,75.1,20.46,0.0766,-0.0211,0.063,0.0,0.008,-3.217,-3.559,154.24,12.2,-2.03,1,0.887,9.69,4.75,-2.053,1,5,0.0628,0.0757,0.0499,0.0628
24.169,1,0.87,0.25,1.2,5,75.1,20.46,0.0766,-0.0187,0.062,-0.0,0.018,-3.219,-3.558,154.3,12.2,-1.96,1,0.887,9.69,4.75,-2.053,1,5,0.0609,0.0701,0.0535,0.0646
24.204,1,0.866,0.5,1.04,5,75.1,19.97,0.0766,-0.0242,0.063,-0.0,0.039,-3.222,-3.557,154.35,12.2,-1.96,1,0.887,9.69,4.75,-2.053,1,5,0.0572,0.0646,0.0609,0.0702
24.232,1,0.867,0.25,1.47,5,75.3,20.46,0.0766,-0.0239,0.064,0.001,0.022,-3.223,-3.557,154.35,12.2,-1.96,1,0.89,10.18,4.21,-4.849,1,5,0.0554,0.0646,0.0665,0.0702
24.304,1,0.872,0.5,0.92,5,75.1,20.96,0.0766,-0.028,0.064,0.0,0.016,-3.227,-3.555,154.35,12.2,-1.96,1,0.886,10.18,4.11,-3.305,1,5,0.0611,0.063,0.0648,0.0667
24.333,1,0.865,0.5,1.14,5,75.0,20.96,0.0766,-0.0213,0.064,-0.002,0.006,-3.229,-3.554,154.35,12.2,-1.96,1,0.889,10.18,4.1,-3.344,1,5,0.0649,0.0593,0.0649,0.0667
24.373,1,0.857,0.5,1.33,5,75.0,20.96,0.0766,-0.0249,0.07,-0.002,0.011,-3.231,-3.553,154.35,12.2,-1.96,1,0.889,10.18,4.1,-3.344,1,5,0.0722,0.0648,0.0703,0.0722
24.404,1,0.863,0.75,1.08,5,75.2,20.46,0.0766,-0.0281,0.074,-0.003,-0.016,-3.234,-3.551,154.35,12.2,-1.96,1,0.888,10.18,4.2,-4.855,1,5,0.0814,0.0703,0.0721,0.074
24.436,1,0.866,0.25,1.49,5,75.2,20.46,0.0766,-0.0266,0.075,-0.002,-0.043,-3.235,-3.55,154.3,12.2,-1.96,1,0.89,10.18,4.7,-5.458,1,5,0.0813,0.0739,0.0721,0.0721
24.503,1,0.869,0.25,1.26,5,75.9,20.46,0.0766,-0.0277,0.07,0.002,-0.029,-3.24,-3.548,154.3,12.2,-1.96,1,0.883,10.18,3.89,-1.753,1,5,0.0739,0.0776,0.0665,0.061
24.541,1,0.872,0.25,1.37,5,75.8,20.46,0.0766,-0.0238,0.067,0.001,-0.031,-3.243,-3.547,154.24,12.22,-2.87,1,0.883,10.18,3.89,-1.753,1,5,0.07,0.0719,0.0645,0.0627
24.605,1,0.871,0.25,1.39,5,75.6,20.46,0.0733,-0.0259,0.067,0.0,0.042,-3.247,-3.545,154.24,12.22,-2.87,1,0.89,9.69,3.1,-5.869,1,5,0.0621,0.0621,0.0713,0.0713
24.637,1,0.87,0.25,1.37,5,75.7,20.46,0.0733,-0.0263,0.065,0.001,-0.012,-3.248,-3.545,154.3,12.22,-2.87,1,0.89,9.69,3.1,-5.869,1,5,0.0581,0.0617,0.0708,0.0708
24.734,1,0.883,0.5,1.09,5,75.8,19.97,0.0733,-0.0262,0.067,-0.003,-0.016,-3.254,-3.542,154.3,12.22,-2.87,1,0.885,14.06,13.01,-2.333,1,5,0.0666,0.0592,0.0703,0.074
24.774,1,0.864,0.5,1.04,5,76.0,19.97,0.0733,-0.0242,0.074,-0.002,0.0,-3.257,-3.54,154.24,12.22,-2.76,1,0.885,14.06,13.01,-2.333,1,5,0.0755,0.0663,0.0773,0.0773
24.8,1,0.86,0.5,1.14,5,75.7,19.97,0.0733,-0.0231,0.078,0.003,-0.028,-3.26,-3.539,154.24,12.22,-2.76,1,0.881,14.06,11.72,-3.512,1,5,0.0773,0.081,0.081,0.0736
24.836,1,0.869,0.25,1.28,5,75.8,20.46,0.0733,-0.0247,0.079,0.004,-0.007,-3.261,-3.538,154.24,12.22,-2.76,1,0.881,14.06,11.72,-3.51,1,5,0.0773,0.0829,0.0829,0.0736
24.903,1,0.869,0.25,1.33,5,76.5,20.46,0.0733,-0.0242,0.075,0.002,-0.06,-3.266,-3.536,154.18,12.22,-2.76,1,0.89,14.06,11.22,-2.984,1,5,0.0778,0.0759,0.0778,0.0666
24.932,1,0.867,0.25,0.91,5,76.8,20.46,0.0733,-0.0252,0.072,0.0,-0.059,-3.267,-3.536,154.07,12.22,-2.76,1,0.886,14.06,11.14,-1.502,1,5,0.0787,0.0698,0.0734,0.0644
25.033,1,0.858,0.0,1.04,5,77.2,19.97,0.0733,-0.0181,0.067,0.0,0.003,-3.273,-3.533,154.07,12.23,-1.65,1,0.883,13.09,10.54,-3.578,1,5,0.0629,0.0611,0.074,0.0703
25.102,1,0.862,-0.25,0.93,5,77.0,20.46,0.0733,-0.0176,0.068,-0.001,-0.025,-3.278,-3.53,154.01,12.23,-1.65,1,0.885,13.09,11.36,-1.765,1,5,0.0721,0.0647,0.0703,0.0666
25.134,1,0.862,-0.75,1.15,5,77.1,20.46,0.0733,-0.0129,0.071,-0.003,-0.042,-3.279,-3.529,153.95,12.23,-1.65,1,0.861,10.66,9.25,0.083,1,5,0.0776,0.0647,0.0702,0.0702
25.235,1,0.842,-0.75,1.08,5,77.2,20.46,0.0733,-0.0123,0.08,-0.0,-0.01,-3.287,-3.526,153.95,12.23,-0.97,1,0.892,9.21,5.31,-3.187,1,5,0.0831,0.0775,0.0812,0.0775
25.269,1,0.836,-0.25,0.63,5,77.2,20.46,0.0733,-0.0112,0.076,0.0,-0.016,-3.289,-3.524,153.9,12.23,-0.97,1,0.892,9.21,5.31,-3.187,1,5,0.0775,0.0812,0.072,0.0738
25.301,1,0.848,-0.25,0.49,5,77.2,20.46,0.0733,-0.0099,0.074,-0.001,0.008,-3.292,-3.523,153.9,12.23,-0.97,1,0.891,9.21,4.36,-3.554,1,5,0.0776,0.0794,0.0665,0.072
25.338,1,0.844,-0.25,0.51,5,77.2,20.46,0.0733,-0.0071,0.073,-0.001,0.023,-3.293,-3.522,153.9,12.23,-0.97,1,0.891,9.21,4.36,-3.554,1,5,0.0739,0.0776,0.0665,0.0739
25.372,1,0.84,-0.25,0.57,5,77.6,20.46,0.0733,-0.0072,0.074,-0.0,0.018,-3.296,-3.521,153.95,12.23,-1.39,1,0.887,9.21,5.3,-3.193,1,5,0.0685,0.0703,0.0759,0.0796
25.432,1,0.836,-0.5,1.04,5,77.9,19.97,0.0733,-0.008,0.073,0.0,0.003,-3.3,-3.519,153.95,12.23,-1.39,1,0.885,9.21,5.3,-3.186,1,5,0.0684,0.0702,0.0758,0.0776
25.469,1,0.836,-0.5,0.79,5,78.0,20.2,0.0733,-0.013,0.075,-0.002,0.01,-3.303,-3.518,153.95,12.23,-1.39,1,0.885,9.21,5.3,-3.186,1,5,0.0757,0.072,0.0739,0.0776
25.532,1,0.846,-0.25,0.86,5,78.1,20.46,0.0733,-0.0091,0.079,-0.002,-0.004,-3.307,-3.515,154.01,12.23,-1.39,1,0.885,9.21,5.28,-3.181,1,5,0.0814,0.0777,0.0758,0.0795
25.632,1,0.86,-0.25,0.73,5,78.2,20.46,0.0733,-0.0131,0.073,-0.001,-0.055,-3.313,-3.512,153.95,12.23,-1.39,1,0.886,9.21,5.27,-3.173,1,5,0.0777,0.074,0.0703,0.0703
25.733,1,0.857,-0.25,0.89,5,78.0,20.46,0.0733,-0.0105,0.068,0.001,0.01,-3.319,-3.509,153.84,12.23,-1.39,1,0.877,9.21,2.79,-3.416,1,5,0.0658,0.0658,0.0713,0.0676
25.833,1,0.876,-0.75,0.57,5,78.0,20.46,0.0733,-0.0134,0.072,-0.001,-0.012,-3.326,-3.506,153.9,12.23,-1.39,1,0.882,9.21,3.56,0.31,1,5,0.0699,0.0699,0.0717,0.0754
25.932,1,0.883,-0.75,0.39,5,78.0,20.46,0.0733,-0.0026,0.079,0.001,-0.015,-3.333,-3.503,153.9,12.23,-1.39,1,0.889,9.21,3.82,1.228,1,5,0.0758,0.0795,0.0795,0.0795
26.032,1,0.887,-1.0,0.05,5,77.9,20.44,0.0733,0.0001,0.072,-0.003,-0.037,-3.339,-3.499,153.78,12.24,-1.39,1,0.898,8.24,3.99,-1.611,1,5,0.0775,0.0756,0.0627,0.0738
26.099,1,0.89,-1.0,-0.09,5,77.5,20.44,0.0733,0.0088,0.069,0.001,0.014,-3.344,-3.497,153.78,12.24,-1.39,1,0.89,8.24,4.0,-1.602,1,5,0.0667,0.0667,0.0741,0.0704
26.131,1,0.888,-1.0,0.21,5,77.6,20.44,0.0733,0.011,0.07,0.002,0.002,-3.346,-3.496,153.78,12.24,-1.39,1,0.897,8.24,3.99,-1.603,1,5,0.0649,0.0667,0.0778,0.0704
26.171,1,0.89,-1.0,0.01,5,77.7,20.44,0.0733,0.0056,0.072,0.001,-0.011,-3.348,-3.495,153.78,12.24,-1.06,1,0.897,8.24,3.99,-1.603,1,5,0.0704,0.0704,0.0759,0.0704
26.2,1,0.891,-1.0,-0.12,5,77.8,19.97,0.0733,0.0091,0.074,-0.002,0.03,-3.351,-3.493,153.78,12.24,-1.06,1,0.892,8.24,3.99,-1.579,1,5,0.0778,0.0685,0.0741,0.0741
