t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,x_m,y_m,yaw_deg,volts,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
120.192,1,0.83,0.0,2.0,5,73.2,19.59,0.0754,-0.022,0.069,0.002,0.023,-0.318,0.005,4.76,11.75,1.78,1,0.774,12.6,10.54,-0.384,1,5,0.0697,0.0715,0.0715,0.0642
120.224,1,0.825,0.0,1.97,5,72.8,19.97,0.0754,-0.0362,0.071,0.002,-0.028,-0.314,0.005,4.7,11.75,1.78,1,0.738,10.18,11.56,-3.96,1,5,0.0779,0.0725,0.0725,0.0598
120.257,1,0.823,-0.25,2.13,5,73.0,20.0,0.0754,-0.0351,0.073,-0.001,-0.041,-0.311,0.005,4.64,11.73,3.64,1,0.333,15.02,9.67,1.459,1,4,0.0803,0.073,0.0712,0.0675
120.293,1,0.817,-0.25,1.87,5,73.0,20.0,0.0754,-0.0347,0.075,-0.003,-0.035,-0.31,0.005,4.58,11.73,3.64,1,0.333,15.02,9.67,1.459,1,4,0.0819,0.0709,0.0728,0.0746
120.325,1,0.809,0.25,0.67,5,73.4,20.04,0.0754,-0.0303,0.075,-0.003,-0.006,-0.307,0.006,4.58,11.73,3.64,1,0.727,6.79,2.14,-4.257,1,5,0.0774,0.0663,0.0774,0.0774
120.393,1,0.802,0.25,1.15,5,73.8,20.04,0.07,-0.015,0.072,0.002,-0.022,-0.303,0.006,4.53,11.73,3.64,1,0.756,5.82,-2.2,-7.398,1,5,0.0721,0.0666,0.0814,0.0666
120.421,1,0.791,0.25,1.14,5,73.5,20.46,0.07,-0.0232,0.073,0.002,-0.025,-0.3,0.006,4.53,11.73,3.64,1,0.761,5.82,-1.98,-5.547,1,5,0.0721,0.0721,0.0777,0.0684
120.456,1,0.791,0.25,0.8,5,73.2,20.04,0.07,-0.0226,0.072,0.0,-0.005,-0.298,0.006,4.47,11.73,3.64,1,0.761,5.82,-1.98,-5.547,1,5,0.074,0.0703,0.074,0.0703
120.525,1,0.815,0.25,1.49,5,72.8,19.45,0.07,-0.0164,0.069,0.002,-0.044,-0.293,0.007,4.35,11.73,1.45,1,0.761,5.82,-1.98,-5.547,1,5,0.0666,0.0685,0.074,0.0666
120.593,1,0.808,0.0,1.43,5,72.4,19.97,0.07,-0.0283,0.068,0.004,-0.042,-0.289,0.008,4.3,11.73,1.45,1,0.74,7.27,-1.5,-6.367,1,5,0.0722,0.0685,0.074,0.0555
120.62,1,0.781,-0.5,0.48,5,72.3,19.97,0.07,-0.0241,0.07,-0.001,-0.088,-0.286,0.008,4.13,11.73,1.45,1,0.326,15.02,9.67,1.628,1,4,0.0851,0.0666,0.0703,0.0573
